AuthorID,Author,Date,Content,Attachments,Reactions
"181301493796700161","0xholman#4290","10/23/2020 12:34 PM","```js
const client = new Client({ network: { ""http://localhost"": { shard: 0, realm: 0, account: 3 } }})
```","",""
"429323958592995328","Greg Scullard#5365","10/23/2020 12:37 PM","Of course, yes that works !","",""
"181301493796700161","0xholman#4290","10/23/2020 12:37 PM","Are there any accounts with token balances I can test out?","",""
"429323958592995328","Greg Scullard#5365","10/23/2020 12:39 PM","I have one, but I don't have the keys to it !!! 🤣","",""
"429323958592995328","Greg Scullard#5365","10/23/2020 12:40 PM","","https://cdn.discordapp.com/attachments/768621337865486347/769238753944141824/unknown.png",""
"429323958592995328","Greg Scullard#5365","10/23/2020 12:40 PM","^^^ that's a token","",""
"429323958592995328","Greg Scullard#5365","10/23/2020 12:40 PM","","https://cdn.discordapp.com/attachments/768621337865486347/769238927320023050/unknown.png",""
"429323958592995328","Greg Scullard#5365","10/23/2020 12:40 PM","^^^ that's an account","",""
"415523666982469652","bugbytes#0817","10/23/2020 12:41 PM","What UI is that?","",""
"429323958592995328","Greg Scullard#5365","10/23/2020 12:41 PM","erm... mine 🙂","",""
"415523666982469652","bugbytes#0817","10/23/2020 12:41 PM","nice!","",""
"429323958592995328","Greg Scullard#5365","10/23/2020 12:41 PM","demo I've just finished building, will open source early next week probably","","🥳 (3)"
"429323958592995328","Greg Scullard#5365","10/23/2020 12:42 PM","JS (no node) and Vue","",""
"181301493796700161","0xholman#4290","10/23/2020 12:42 PM","Is there a fee for getting token info?","",""
"429323958592995328","Greg Scullard#5365","10/23/2020 12:43 PM","dunno off the top of my head, the announcement had a table of previewnet fees (up for review before full launch)","",""
"181301493796700161","0xholman#4290","10/23/2020 12:43 PM","Yeah, I couldn't find it there","",""
"181301493796700161","0xholman#4290","10/23/2020 12:43 PM","But it's a big query","",""
"429323958592995328","Greg Scullard#5365","10/23/2020 12:43 PM","token info isn't no","",""
"429323958592995328","Greg Scullard#5365","10/23/2020 12:44 PM","the relations between tokens and accounts are returned by `cryptoGetInfo`","",""
"181301493796700161","0xholman#4290","10/23/2020 12:44 PM","Okay, so would a good flow for showing token balances + their names in a wallet be to just requests the token balances","",""
"181301493796700161","0xholman#4290","10/23/2020 12:44 PM","and for each token id get the info","",""
"181301493796700161","0xholman#4290","10/23/2020 12:45 PM","to display name?","",""
"429323958592995328","Greg Scullard#5365","10/23/2020 12:45 PM","sounds good yes","","🙏 (1)"
"429323958592995328","Greg Scullard#5365","10/23/2020 12:48 PM","unless I'm mistaken, if the token doesn't have an admin key, its name and symbol are immutable, so you could cache the name/symbol in that instance to save on queries, but you might be interested in changes to total supply (although that can only change if there is a supplyKey so again could be cached in some instances)","",""
"415523666982469652","bugbytes#0817","10/23/2020 12:48 PM","GetAccountInfo will also return the token balance and symbol without having to lookup the symbol separately.","","👍 (1)"
"429323958592995328","Greg Scullard#5365","10/23/2020 12:48 PM","(decimals can never be updated, so you can definitely cache that !)","",""
"181301493796700161","0xholman#4290","10/23/2020 12:49 PM","Perfect, want to do most things for free","",""
"181301493796700161","0xholman#4290","10/23/2020 12:49 PM","GetAccountInfo is a fee-based query right?","",""
"415523666982469652","bugbytes#0817","10/23/2020 12:49 PM","Yep","",""
"415523666982469652","bugbytes#0817","10/23/2020 12:49 PM","Just like GetTokenInfo","",""
"181301493796700161","0xholman#4290","10/23/2020 12:50 PM","Do they have the same fee?","",""
"181301493796700161","0xholman#4290","10/23/2020 12:50 PM","I don't like that token info has a fee","",""
"415523666982469652","bugbytes#0817","10/23/2020 12:50 PM","I din't check.","",""
"415523666982469652","bugbytes#0817","10/23/2020 12:50 PM","but, would it be possible to get the info from a mirror node rest API for free?","",""
"181301493796700161","0xholman#4290","10/23/2020 12:50 PM","Yeah but then you're relying on the mirror nodes again, I don't like that either","",""
"181301493796700161","0xholman#4290","10/23/2020 12:51 PM","Not that important I imagine, the mirror nodes could destroy their reputation by having the wrong token name :O","",""
"415523666982469652","bugbytes#0817","10/23/2020 12:52 PM","in practice, scanning a mirror node for changes and then going to the network when something does change might be a decent middleground.","",""
"415523666982469652","bugbytes#0817","10/23/2020 12:52 PM","A token's name and symbol can change at any time if it has an admin key.","",""
"415523666982469652","bugbytes#0817","10/23/2020 12:53 PM","Oh, that could be fun, change the name for each season or holiday.","",""
"181301493796700161","0xholman#4290","10/23/2020 12:54 PM","February 22nd Coin","",""
"181301493796700161","0xholman#4290","10/23/2020 12:55 PM","February 23rd Coin","",""
"181301493796700161","0xholman#4290","10/23/2020 12:55 PM","Hedera opening new business opportunities on every front","",""
"429323958592995328","Greg Scullard#5365","10/23/2020 12:57 PM","You could dynamically change the name of the token depending on whether it's mooning or not 😄","","😆 (1),🌜 (1),😲 (1)"
"181301493796700161","0xholman#4290","10/23/2020 1:01 PM","Looks like the TokenInfoQuery has the same fee as a AccountInfoQuery","",""
"181301493796700161","0xholman#4290","10/25/2020 6:20 AM","Tokens are so smooth","https://cdn.discordapp.com/attachments/768621337865486347/769867926961782805/Screenshot_2020-10-25_at_11.19.47.png","👍 (2)"
"429323958592995328","Greg Scullard#5365","10/25/2020 7:37 AM","Tokens at the speed of cryptocurrency is cool isn’t it 🙂","",""
"181301493796700161","0xholman#4290","10/25/2020 7:40 AM","Who would've known this could be a possibility","",""
"705678676116635739","B̥ͦb̥ͦb̥ͦb̥ͦB̥ͦ#7416","10/25/2020 12:22 PM","Hey, I’m a big beginner in this space but am trying to build a token atop hedera. Maybe someone can help me. Following the hcs-token-example-master demo but Java keeps throwing nullpointerexception errors that I can’t seem to work out... and I’m just following the readme? Please lmk if this is an apropos space for bringing up something like this, shall offer more details if so","",""
"429323958592995328","Greg Scullard#5365","10/25/2020 12:41 PM","Hi and welcome to Hedera. Can you paste a stack trace here please ?","",""
"705678676116635739","B̥ͦb̥ͦb̥ͦb̥ͦB̥ͦ#7416","10/25/2020 1:09 PM","Thanks! So far I’ve looked in the jar archive, have looked in Persistence, HCSToken, and AccountId.. have attempted to be clear my dotenv was in the right place.. unclear on what else I can do","https://cdn.discordapp.com/attachments/768621337865486347/769970950657277952/image0.jpg",""
"181301493796700161","0xholman#4290","10/25/2020 1:20 PM","Anyone got a free previewnet mirror node up?","",""
"181301493796700161","0xholman#4290","10/25/2020 1:20 PM","With token service","",""
"429323958592995328","Greg Scullard#5365","10/25/2020 2:04 PM","@B̥ͦb̥ͦb̥ͦb̥ͦB̥ͦ looks like it’s looking for an account Id that’s not supplied. I’m not at my desk right now to see what might be wrong.","",""
"429323958592995328","Greg Scullard#5365","10/25/2020 2:05 PM","You say “dotenv”, you mean “.env” right ?","",""
"705678676116635739","B̥ͦb̥ͦb̥ͦb̥ͦB̥ͦ#7416","10/25/2020 2:27 PM","@Greg Scullard yes I do mean .env 😅","",""
"181301493796700161","0xholman#4290","10/25/2020 2:30 PM","@B̥ͦb̥ͦb̥ͦb̥ͦB̥ͦ Have you seen the new token service?","",""
"705678676116635739","B̥ͦb̥ͦb̥ͦb̥ͦB̥ͦ#7416","10/25/2020 2:30 PM","@Greg Scullard unfortunately, I have supplied this information. the demo has it noted as “OPERATOR_ID” rather than “Account_ID”, but I did assure that it had the correct entry","",""
"181301493796700161","0xholman#4290","10/25/2020 2:31 PM","It's an addition to Hedera Hashgraph just like the crypto service (hbar) but it lets you create arbitrary fungible tokens","",""
"705678676116635739","B̥ͦb̥ͦb̥ͦb̥ͦB̥ͦ#7416","10/25/2020 2:34 PM","@0xholman ah, ok! I actually don’t think I had been introduced to this properly. I shall take a better look. I was going mostly in accordance to the tutorial materials located here. https://youtu.be/T86jhYI7Hog","",""
"181301493796700161","0xholman#4290","10/25/2020 2:34 PM","Yep, it was just released 3 days ago, so I don't blame you!","",""
"181301493796700161","0xholman#4290","10/25/2020 2:35 PM","One sec I'll get a resource for you","",""
"181301493796700161","0xholman#4290","10/25/2020 2:35 PM","https://hedera.com/blog/previewnet-hedera-token-service-hts-early-access","",""
"181301493796700161","0xholman#4290","10/25/2020 2:36 PM","If you're trying to make a token like HBAR - fungible, and not a token like a cryptokitty - non-fungible,  this will be perfect for you","",""
"705678676116635739","B̥ͦb̥ͦb̥ͦb̥ͦB̥ͦ#7416","10/25/2020 2:42 PM","@0xholman thanks a ton for these resources!","",""
"181301493796700161","0xholman#4290","10/25/2020 2:42 PM","No probs, have fun developing 😄","","👍 (1)"
"705678676116635739","B̥ͦb̥ͦb̥ͦb̥ͦB̥ͦ#7416","10/25/2020 2:50 PM","What of NFT on hashgraph? has such thing yet been standardized? From what I can see online this isn’t the case, but maybe you or someone here has a better answer for that?","",""
"429323958592995328","Greg Scullard#5365","10/25/2020 4:03 PM","@B̥ͦb̥ͦb̥ͦb̥ͦB̥ͦ no support for native NFT at the moment.","",""
"429323958592995328","Greg Scullard#5365","10/25/2020 4:03 PM","But you can with HCS","",""
"770289531626455041","Sergey#6259","10/26/2020 10:26 AM","🖐️","",""
"429323958592995328","Greg Scullard#5365","10/27/2020 8:00 AM","@B̥ͦb̥ͦb̥ͦb̥ͦB̥ͦ not sure if you got sorted in the end, if not, in Persistence.java, between lines 40 and 41, can you add this and run again ?
```
System.out.println(""Outputting operator id"");
System.out.println(Dotenv.configure().ignoreIfMissing().load().get(""OPERATOR_ID"")).toString());
System.out.println(""Outputting operator id done"");
```
I suspect it's not finding your .env file

Also, what operator_id do you have in the .env file ?","",""
"705678676116635739","B̥ͦb̥ͦb̥ͦb̥ͦB̥ͦ#7416","10/30/2020 2:57 PM","@Greg Scullard thank you so much! oddly enough my entire cpu fried, computer breathed its final breath💀so I can’t answer any of these clarifying questions you’ve asked + I have to abandon the entire development effort until I get a new machine or figure out a good way to deploy all this stuff on mobile 😅 still, thanks again!!","",""
"705678676116635739","B̥ͦb̥ͦb̥ͦb̥ͦB̥ͦ#7416","10/30/2020 2:58 PM","Would love love to see something adjacent implemented on HCS https://kaigani.medium.com/wrapped-nfts-the-next-phase-in-crypto-collectibles-8253feeaabba","",""
"495840068380917782","Dennissahlstrom#6947","11/02/2020 1:36 AM","Hi #🪙-token-service, I invested in the ICO of Hedera and can login to backoffice and see my tokens through my public keys. However, how can I get them onto a wallet so I can send them somewhere? I have tried to follow the steps in the guide but I cannot link them to my wallet for some reason? Any idea where I can get support in this?

Thank you for all support! 🙂","",""
"429323958592995328","Greg Scullard#5365","11/02/2020 5:00 AM","First, you'll need your recovery phrase, then head over to https://myhbarwallet.com/ or (https://github.com/hashgraph/MyHbarWallet/releases/tag/v0.5.1 for an installer) which should enable you to input your recovery phrase and account id. Best help is here: https://t.me/hbarhelp","",""
"539527867688812574","Cooper#2101","11/05/2020 6:40 PM","For those of you who have had a chance to check out the early access of Hedera Token Service (HTS) on Previewnet, we'd love it if you could take a few minutes to fill out this survey. It'll help us address any issues with the services/tools, determine what supporting resources to build next, and improve future product releases. Let me know if you have any questions! 

https://forms.gle/495JcnEQHghWkZuY6","",""
"539527867688812574","Cooper#2101","11/05/2020 6:40 PM","Pinned a message.","",""
"391242707470909443","you_ate_my_food#4494","11/08/2020 5:58 AM","It seems to me that https://docs.hedera.com/guides/docs/sdks/tokens/define-a-token doesn't have all the methods - 
for example: `TokenCreateTransaction` has a `.setNodeAccountId()` method but the docs don't show that.","",""
"391242707470909443","you_ate_my_food#4494","11/08/2020 6:02 AM","Side question:
The java sdk examples use this method (setNodeAccountIds()) while creating a token. When is this actually necessary?","",""
"429323958592995328","Greg Scullard#5365","11/09/2020 2:27 AM","@you_ate_my_food My guess is this method enables you to specify which node you want to send the transaction to, overriding the random selection that the SDK normally uses.","",""
"429323958592995328","Greg Scullard#5365","11/09/2020 2:29 AM","It also shows how you can retrieve the node your previous transaction was sent to (`response.nodeId`)","",""
"429323958592995328","Greg Scullard#5365","11/09/2020 2:30 AM","@Simi Hunjan ^^^","",""
"391242707470909443","you_ate_my_food#4494","11/09/2020 12:15 PM","But it isn't really necessary though right?

Also do `MINT_TOKEN` and `BURN_TOKEN`  add/reduce tokens from treasury account? What if treasury account has no tokens left?","",""
"415523666982469652","bugbytes#0817","11/09/2020 1:31 PM","If you try to burn more tokens than exist in the treasury, you will get an error.","",""
"415523666982469652","bugbytes#0817","11/09/2020 1:33 PM","Mint token will add tokens to the treasury account.  There is a potential upper limit to the total number of resulting coins (in the smallest denomination) that is checked to prevent buffer overflows, I don't know offhand what that limit is.","",""
"410583629161431040","Simi Hunjan#3270","11/09/2020 2:18 PM","@you_ate_my_food Thanks Rahul. `setNodeAccountId()` method can be applied to any transaction type in the Hedera network so you will find that documented here: https://docs.hedera.com/guides/docs/sdks/transactions","",""
"410583629161431040","Simi Hunjan#3270","11/09/2020 2:20 PM","yes it overrides a node the SDK would pick for you so it is not required when submitting a transaction","",""
"391242707470909443","you_ate_my_food#4494","11/09/2020 2:24 PM","@bugbytes thanks!","",""
"391242707470909443","you_ate_my_food#4494","11/09/2020 2:26 PM","@Simi Hunjan  makes sense. Thanks!","",""
"459783867545550849","manas.m#6541","11/14/2020 4:44 AM","Scala-lang","",""
"474151701138505739","rhysied#6748","11/17/2020 11:20 AM","with HTS does a user have to have KYC granted or is that an optional feature? i.e. a token is minted, the user approves the token association, then they have to have KYC granted? or could the token holder just require the association?","",""
"349004433100767235","gehrig#7214","11/17/2020 11:39 AM","@rhysied that is optional, on a token-by-token basis. The token holder could just approve association.","",""
"474151701138505739","rhysied#6748","11/17/2020 11:40 AM","thanks @gehrig . So the token holder approves the association? Opposed to the user saying ""I want to accept this token?""","",""
"349004433100767235","gehrig#7214","11/17/2020 11:42 AM","I'm not sure how you're defining token holder in this context, but the receiving account would say 'I'm willing to accept this type of token'. Does that make sense?","",""
"474151701138505739","rhysied#6748","11/17/2020 11:45 AM","sorry, should have said minter / creator, but yeah, that makes sense. Cheers","","👍 (1)"
"391242707470909443","you_ate_my_food#4494","11/23/2020 6:15 AM","@Donald @Greg Scullard what are the chances we can do a private token? Thinking from an enterprise perspective, it could be interesting","",""
"349004433100767235","gehrig#7214","11/23/2020 11:54 AM","@you_ate_my_food in terms of all transactions being encrypted or what do you mean by private? We'd likely suggest HCS as a better solution for that.","",""
"415523666982469652","bugbytes#0817","11/23/2020 1:31 PM","For those who want to get started with native tokens on _previewnet_ but haven't written all the setup code yet, you can use this:","https://cdn.discordapp.com/attachments/768621337865486347/780500843795185694/unknown.png","💥 (6),👍 (3)"
"415523666982469652","bugbytes#0817","11/23/2020 1:31 PM","https://previewnet.azurewebsites.net/createtoken","",""
"429323958592995328","Greg Scullard#5365","11/23/2020 2:29 PM","@bugbytes sorry my demo wasn’t setup to send to an arbitrary account. That would have been cool 😉","",""
"415523666982469652","bugbytes#0817","11/23/2020 2:47 PM","np","",""
"722096983686250566","batoshi#0857","11/30/2020 2:31 PM","Looks cool. Thanks","",""
"749562824514076752","Iesaw#7389","12/01/2020 4:25 PM","Incredibly helpful 👍","",""
"431509359743205396","hellew#0466","12/07/2020 7:32 AM","Hello everyone,","",""
"431509359743205396","hellew#0466","12/07/2020 7:45 AM","I'm working on a project where i want internal token system in mobile app where transactions are verified by HCS and more tokens can be bought via Hbars and USD.","",""
"431509359743205396","hellew#0466","12/07/2020 7:46 AM","Can anyone provide me with a roadmap on how to proceed with the requirement","",""
"431509359743205396","hellew#0466","12/07/2020 7:46 AM","?","",""
"431509359743205396","hellew#0466","12/07/2020 7:48 AM","Or any existing application code having the internal token system?","",""
"415523666982469652","bugbytes#0817","12/07/2020 8:27 AM","With the token API as is it is emerging, this appears to be supported.  You can create transactions that atomically exchange hBars and tokens.  In the future, I anticipate the wallet developers will incorporate these feature too.   At the moment we are very early in the process, HTS is only turned on on previewnet.  Documentation will be coming very soon.","",""
"415523666982469652","bugbytes#0817","12/07/2020 8:27 AM","(The  USD part may be more tricky)","",""
"431509359743205396","hellew#0466","12/07/2020 8:54 AM","can you share the token API link?","",""
"415523666982469652","bugbytes#0817","12/07/2020 9:22 AM","I guess the a place to start with the docs would be https://docs.hedera.com/guides/docs/integrating-a-hedera-token-service-token","",""
"415523666982469652","bugbytes#0817","12/07/2020 9:22 AM","Hey hedera, you're missing the .net sdk on that link, granted a bit behind on the docs, but RC1 got there first 😉","",""
"429323958592995328","Greg Scullard#5365","12/07/2020 9:42 AM","^^ @gehrig","",""
"349004433100767235","gehrig#7214","12/07/2020 12:31 PM","@bugbytes added a PR for you. ❤️ https://github.com/hashgraph/hedera-docs/pull/12","",""
"415523666982469652","bugbytes#0817","12/07/2020 12:33 PM","Thanks!","","👍 (1)"
"539527867688812574","Cooper#2101","12/07/2020 3:29 PM","For anyone who is interested, we just published a 3pt blog series about how to get familiar with HTS. It should cover most of the APIs and functionalities available, but let us know what other types of content would be helpful 👋  https://hedera.com/blog/get-started-with-the-hedera-token-service-part-1 Also note that the examples use v2 of the JS SDK, but implementations are extremely similar in Java, Go, or other's like @bugbytes's .NET SDK!","","💯 (3),🥳 (4)"
"429323958592995328","Greg Scullard#5365","12/10/2020 5:39 PM","thanks @Deleted User","",""
"391242707470909443","you_ate_my_food#4494","12/17/2020 11:03 AM","The TransferTransaction() method - how many addTokenTransfer() can you do? Also does the cost increase with the number of .addTokenTransfer()?","",""
"415523666982469652","bugbytes#0817","12/17/2020 11:13 AM","IIRC github traffic, the cost of a token transfer will be relatively 10x the cost of an hBar transfer.  I can't remember seeing an upper limit on number of transfers, but it might practially be the limit of transaction payload size itself.","",""
"429323958592995328","Greg Scullard#5365","12/17/2020 11:14 AM","@bugbytes @you_ate_my_food that's correct, the max payload (6,144 bytes) is the limit on the total number of possible transfers (that limit includes signatures)","",""
"429323958592995328","Greg Scullard#5365","12/17/2020 11:15 AM","More signatures to process, greater TX size, yes, the transaction fee will be higher for n than for 1 transfer.","",""
"391242707470909443","you_ate_my_food#4494","12/17/2020 11:25 AM","Makes sense. Do you know if it is a linear increase in cost?","",""
"415523666982469652","bugbytes#0817","12/17/2020 3:04 PM","Not sure, assume yes until the update the fee calculator?, if want to dig into the weeds, https://github.com/hashgraph/hedera-mirror-node/pull/1371 might be a reference point to start.","",""
"391242707470909443","you_ate_my_food#4494","12/19/2020 3:46 AM","Thanks
Yea I noticed that the fees calculator has no information on the token fees","",""
"391242707470909443","you_ate_my_food#4494","12/19/2020 3:46 AM","@Greg Scullard @gehrig could you guys look into that please?

Also, according to dragonglass, a standard TokenAssociateTransaction costs 2 hbars?! https://testnet.dragonglass.me/hedera/transactions/0062051608367092966201282","",""
"431509359743205396","hellew#0466","12/20/2020 11:51 PM","I am facing this error while creating a token","",""
"431509359743205396","hellew#0466","12/20/2020 11:51 PM","Can someone explain what is missing here?","",""
"377865013030813717","Supremax67#5749","12/21/2020 12:33 AM","@hellew Unless I am misreading that screen, looks like you didn't work out the fee in your transaction.","",""
"431509359743205396","hellew#0466","12/21/2020 2:42 AM","@Supremax67 yes exactly","",""
"431509359743205396","hellew#0466","12/21/2020 2:42 AM","But what is the fix for that","",""
"391242707470909443","you_ate_my_food#4494","12/21/2020 7:30 AM","Pass more fee into the transaction? In the TokenCreate Transaction, there is a method called “setMaxTransactionFee()”","",""
"391242707470909443","you_ate_my_food#4494","12/21/2020 7:30 AM","Bump it up to a higher vale @hellew try 5-10 hbars or something","",""
"391242707470909443","you_ate_my_food#4494","12/21/2020 8:02 AM","@Greg Scullard  @bugbytes 
regarding most number of transactions in `TransferTransaction`
So it isn't limited by the payload. 

As soon as there are more than 10 unique from or to addresses, it throws an error: `TOKEN_TRANSFER_LIST_SIZE_LIMIT_EXCEEDED`.

The good news is though, you can even have 100 separate `.addTokenTransfer()` as long as the to addresses repeat! (I guess only then it is limited by the payload size. Even then the Java SDK does a good job of combining the same addresses together).","",""
"431509359743205396","hellew#0466","12/21/2020 8:24 AM","Thanks Rahul for the help .Code working now","","👍 (1)"
"408313072806264844","Paul Madsen (Hedera Hashgraph)#1582","12/21/2020 12:43 PM","with current exchange rate, and the new fee model, recommend , setMaxTransactionFee > 30 hbars","",""
"408313072806264844","Paul Madsen (Hedera Hashgraph)#1582","12/21/2020 12:46 PM","agree with greg, though # of signatures may not change. Fees do generally scale linearly with # of tokens","",""
"408313072806264844","Paul Madsen (Hedera Hashgraph)#1582","12/21/2020 12:50 PM","a) Associate is relatively expensive because it allocates memory for a (balance, kycGranted, frozen) tuple b) 2 hbars is a bug, should be closer to 1.5","",""
"391242707470909443","you_ate_my_food#4494","12/21/2020 4:05 PM","Aaah cool thanks @Paul Madsen (Hedera Hashgraph) !","",""
"362966576401612801","akhilkaparthi#3377","12/22/2020 4:41 AM","Hi Guys,","",""
"362966576401612801","akhilkaparthi#3377","12/22/2020 4:41 AM","May i know how to get hbars for preview net account.","",""
"362966576401612801","akhilkaparthi#3377","12/22/2020 4:42 AM","As I am trying to understand HTS using https://github.com/hashgraph/hedera-hts-demo.","",""
"429323958592995328","Greg Scullard#5365","12/22/2020 5:19 AM","If you register for a preview net account on https://portal.hedera.com you’ll get 10,000 hbar which gets topped up regularly (min 24h)","",""
"362966576401612801","akhilkaparthi#3377","12/22/2020 5:38 AM","How I can I check the previewnet balance?","",""
"362966576401612801","akhilkaparthi#3377","12/22/2020 5:42 AM","I can see below error while creating fungible token.","https://cdn.discordapp.com/attachments/768621337865486347/790891897635471410/Screenshot_2020-12-22_at_10.41.15.png",""
"429323958592995328","Greg Scullard#5365","12/22/2020 5:51 AM","Looks like the max transaction fee is too low for the token creation. Needs to be increased in the code.","",""
"362966576401612801","akhilkaparthi#3377","12/22/2020 6:06 AM","Thanks Greg. I will update the max transaction fee.","",""
"362966576401612801","akhilkaparthi#3377","12/22/2020 7:12 AM","Hi @Greg Scullard , I have changed max transaction fee to 1000. Even though it throws same error.","",""
"429323958592995328","Greg Scullard#5365","12/22/2020 9:05 AM","I think some of the calls override the default. Check all the calls to hedera under token service.","",""
"362966576401612801","akhilkaparthi#3377","12/22/2020 9:11 AM","let me share my code","",""
"362966576401612801","akhilkaparthi#3377","12/22/2020 9:11 AM","token service","https://cdn.discordapp.com/attachments/768621337865486347/790944623261908992/message.txt",""
